Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:09:54:05.961,61,0.8734771013,0.0712804124,0.0593118332,0.0000000000,0.0000000000,0.8434256911,0.0000000000,0.8727030158,0.0717834607,0.0000000000,0.0383613519,0.0000000000,0.8440623283,0.0000000000,0.1968276948,0.0000000000,0.0590496995,0.5236517787,0.0177375022,0.0437931679,0.0042553102,0.0009534766,0.0000000000,0.5123405457,0.5047266483,0.0000000000,0.0000000000,0.0702376887,0.0747922733,0.4772025347,0.5401318073,0.0185794551,0.0019296237,0.0895659029,0.1071332991,0.1128115356,0.1148311347,0.6112279892,0.5663470030,0.5612041950,0.5552799702,0.9161788821,0.9161965251,0.0160519313,0.0000000000,0.0000000000,0.0000000000,0.4201689065,0.4743090868,0.7573058009,0.7792364359,0.0000000000,0.1513995677,0.2479795665,0.0091544287,0.0379508510,0.0396753550,0.0031515369,0.0325076617,0.0396788977,0.0054702642
20:09:54:07.961,61,0.8736922741,0.0637098029,0.0578862503,0.0000000000,0.0000000000,0.8443742394,0.0000000000,0.8734134436,0.0641745552,0.0000000000,0.0373005942,0.0000000000,0.8450675011,0.0000000000,0.1971637160,0.0000000000,0.0588718094,0.5231527090,0.0177148990,0.0435562916,0.0042123622,0.0008992953,0.0000000000,0.5173168182,0.5129212141,0.0000000000,0.0000000000,0.0700407773,0.0745669380,0.4739323258,0.5382578373,0.0185592156,0.0018745463,0.0897871405,0.1073625535,0.1128892004,0.1149103269,0.6116942167,0.5667429566,0.5612428188,0.5561671257,0.9157005548,0.9157202244,0.0158528201,0.0000000000,0.0000000000,0.0000000000,0.4207442105,0.4836633801,0.7578508854,0.7812935114,0.0000000000,0.1527506262,0.2492784262,0.0103267767,0.0373151749,0.0354694873,0.0029926896,0.0317578577,0.0354731493,0.0050202007
20:09:54:09.962,61,0.8480265141,0.0667853877,0.0589981005,0.0000000000,0.0000000000,0.8444297314,0.0000000000,0.8501903415,0.0672688112,0.0000000000,0.0383288078,0.0000000000,0.8451368809,0.0000000000,0.1973568052,0.0000000000,0.0588832423,0.5226150751,0.0175580382,0.0434663966,0.0041423473,0.0009390742,0.0000000000,0.5261297822,0.5179662108,0.0000000000,0.0000000000,0.0696473792,0.0741066858,0.4732424021,0.5378242135,0.0184851568,0.0017490112,0.0898584276,0.1075727046,0.1126009002,0.1146000549,0.6186660528,0.5820145011,0.5823429227,0.5793344378,0.9155046940,0.9155243635,0.0156638566,0.0000000000,0.0000000000,0.0000000000,0.4209198952,0.4858151674,0.7579319477,0.7814577818,0.0000000000,0.1536310017,0.2501183152,0.0115073323,0.0379367135,0.0371806473,0.0030914582,0.0323563404,0.0371841975,0.0052305530
20:09:54:11.962,61,0.8256675601,0.0623768158,0.0587420724,0.0000000000,0.0000000000,0.8444344997,0.0000000000,0.8272112608,0.0628414452,0.0000000000,0.0383109339,0.0000000000,0.8451457620,0.0000000000,0.1975696832,0.0000000000,0.0589169525,0.5220954418,0.0173974019,0.0434846282,0.0040793363,0.0009011417,0.0000000000,0.5304242969,0.5218050480,0.0000000000,0.0000000000,0.0691787079,0.0735903531,0.4728677273,0.5375528336,0.0184212662,0.0016220008,0.0898438022,0.1077304855,0.1122252047,0.1142124534,0.6210088730,0.5868864059,0.5878961086,0.5855351090,0.9152477980,0.9152670503,0.0155587522,0.0000000000,0.0000000000,0.0000000000,0.4207390547,0.4852327704,0.7576368451,0.7804046869,0.0000000000,0.1528945267,0.2497184575,0.0131491264,0.0379312411,0.0347341821,0.0030334219,0.0322358049,0.0347377770,0.0049989126
20:09:54:13.962,61,0.8180274367,0.0559321195,0.0637442395,0.0000000000,0.0000000000,0.8445370793,0.0000000000,0.8195982575,0.0564014129,0.0000000000,0.0431143865,0.0000000000,0.8452510238,0.0000000000,0.1978838742,0.0000000000,0.0589565001,0.5214809179,0.0172294471,0.0434875302,0.0039983289,0.0008481764,0.0000000000,0.5337016582,0.5255289674,0.0000000000,0.0000000000,0.0686891600,0.0730658099,0.4724908173,0.5372299552,0.0183479469,0.0014998905,0.0897084922,0.1077882946,0.1118112728,0.1137727872,0.6224216819,0.5894661546,0.5904570818,0.5884975195,0.9147579670,0.9147768617,0.0154751111,0.0000000000,0.0000000000,0.0000000000,0.4204319715,0.4849827290,0.7570312023,0.7785704136,0.0000000000,0.1521802247,0.2495743334,0.0149902673,0.0408613235,0.0311820954,0.0032132142,0.0350235067,0.0311857872,0.0049291537
20:09:54:15.962,61,0.7289206982,0.0357112549,0.0790650398,0.0000000000,0.0000000000,0.8446204066,0.0000000000,0.7300966382,0.0361784361,0.0000000000,0.0573593490,0.0000000000,0.8453274369,0.0000000000,0.1982716769,0.0000000000,0.0591085553,0.5211287737,0.0170084257,0.0436578654,0.0039314693,0.0008156798,0.0000000000,0.5354058743,0.5272375941,0.0000000000,0.0000000000,0.0680912882,0.0724594593,0.4724345803,0.5372831225,0.0182293300,0.0013817196,0.0892666429,0.1075926274,0.1109179184,0.1127673835,0.6235533357,0.5936627388,0.5916013122,0.5898540020,0.9135854840,0.9136009216,0.0153500913,0.0000000000,0.0000000000,0.0000000000,0.4168637395,0.4728904068,0.7352859378,0.7476844192,0.0000000000,0.1510670781,0.2497303635,0.0169655960,0.0495610014,0.0200275183,0.0036023627,0.0435671918,0.0200317241,0.0045654220
20:09:54:17.962,61,0.8123675585,0.0471091904,0.0708847791,0.0000000000,0.0000000000,0.8448216915,0.0000000000,0.8153008819,0.0475830361,0.0000000000,0.0497109294,0.0000000000,0.8455310464,0.0000000000,0.1987292767,0.0000000000,0.0592489652,0.5210012794,0.0169268306,0.0436096154,0.0038278182,0.0005651494,0.0000000000,0.5363750458,0.5284488797,0.0000000000,0.0000000000,0.0678418204,0.0722254291,0.4722119272,0.5372732878,0.0181897152,0.0013264418,0.0890208483,0.1074074209,0.1106048152,0.1124347672,0.6239818335,0.5946332812,0.5822974443,0.5862475634,0.9129143953,0.9129295349,0.0152199138,0.0000000000,0.0000000000,0.0000000000,0.4156187177,0.4705045819,0.7438407540,0.7727615237,0.0000000000,0.1511204988,0.2492858618,0.0171900131,0.0448876321,0.0263186097,0.0034266575,0.0390022509,0.0263225101,0.0048153414
20:09:54:19.963,61,0.8306183815,0.0480864979,0.0745636821,0.0000000000,0.0000000000,0.8451215625,0.0000000000,0.8331805468,0.0485851876,0.0000000000,0.0530919768,0.0000000000,0.8458332419,0.0000000000,0.1991391033,0.0000000000,0.0593627952,0.5211195350,0.0168727785,0.0434916764,0.0037250251,0.0004938841,0.0000000000,0.5370345712,0.5291622281,0.0000000000,0.0000000000,0.0677042678,0.0720813870,0.4721426666,0.5373646617,0.0181587618,0.0012853034,0.0889314339,0.1073163375,0.1104568020,0.1122690886,0.6242560148,0.5946453214,0.5796853900,0.5844708681,0.9124960899,0.9125111103,0.0150538962,0.0000000000,0.0000000000,0.0000000000,0.4150716364,0.4702650905,0.7493798137,0.7775620222,0.0000000000,0.1525972188,0.2479192019,0.0166598540,0.0469440520,0.0268779770,0.0036195093,0.0410274528,0.0268818475,0.0050418940
20:09:54:21.963,61,0.8422250748,0.0405389406,0.0927609429,0.0000000000,0.0000000000,0.8454638720,0.0000000000,0.8449057937,0.0411015116,0.0000000000,0.0698145255,0.0000000000,0.8461954594,0.0000000000,0.2045254856,0.0000000000,0.0593165979,0.5224388838,0.0167575404,0.0432776846,0.0036067702,0.0003741956,0.0000000000,0.5573265553,0.5594111681,0.0000000000,0.0000000000,0.0676285625,0.0720500052,0.4719663560,0.5373035073,0.0180469751,0.0012409170,0.0885946453,0.1071487218,0.1103307083,0.1121359915,0.6253902912,0.5947683454,0.5783886313,0.5837438703,0.9088915586,0.9089220166,0.0149375452,0.0000000000,0.0000000000,0.0000000000,0.4165229499,0.4963587821,0.7506330609,0.7795554399,0.0000000000,0.1536710262,0.2478976846,0.0170479901,0.0571367629,0.0227726921,0.0043150471,0.0511041991,0.0227767788,0.0054535191
20:09:54:23.963,61,0.8491745591,0.0445934795,0.0845435783,0.0000000000,0.0000000000,0.8460669518,0.0000000000,0.8520731330,0.0451315343,0.0000000000,0.0622587427,0.0000000000,0.8468165398,0.0000000000,0.2060508132,0.0000000000,0.0592395253,0.5234299898,0.0167250093,0.0430474319,0.0035045526,0.0003079487,0.0000000000,0.5618206859,0.5630085468,0.0000000000,0.0000000000,0.0676785186,0.0721368790,0.4716002643,0.5370346904,0.0179708023,0.0012303925,0.0883523524,0.1069463715,0.1104114428,0.1122388914,0.6258069277,0.5932546258,0.5764907002,0.5817858577,0.9079656005,0.9080005884,0.0147132529,0.0000000000,0.0000000000,0.0000000000,0.4169404507,0.5028581023,0.7518828511,0.7811541557,0.0000000000,0.1553023607,0.2471477687,0.0159540251,0.0525294542,0.0249854773,0.0040247324,0.0465501063,0.0249894671,0.0053150491
20:09:54:25.963,61,0.8596978188,0.0455530919,0.0858914480,0.0000000000,0.0000000000,0.8465389013,0.0000000000,0.8629832268,0.0461032502,0.0000000000,0.0634547174,0.0000000000,0.8473175764,0.0000000000,0.2068255097,0.0000000000,0.0590325333,0.5238674879,0.0167187862,0.0428045802,0.0034291351,0.0001480283,0.0000000000,0.5524965525,0.5541048050,0.0000000000,0.0000000000,0.0676626638,0.0721659660,0.4701307714,0.5358591080,0.0179001354,0.0012179608,0.0882321298,0.1068300754,0.1105451509,0.1124075279,0.6257699132,0.5889891386,0.5735135078,0.5800870657,0.9074386358,0.9074776173,0.0144761130,0.0000000000,0.0000000000,0.0000000000,0.4169238508,0.5060589910,0.7526906729,0.7823414803,0.0000000000,0.1561143398,0.2464888245,0.0163180362,0.0532557555,0.0255250335,0.0041064080,0.0472891741,0.0255289935,0.0054331510
20:09:54:27.964,61,0.8636773229,0.0421406291,0.0871908888,0.0000000000,0.0000000000,0.8482546806,0.0000000000,0.8678783774,0.0426811837,0.0000000000,0.0647197664,0.0000000000,0.8491197824,0.0000000000,0.2073268741,0.0000000000,0.0588326417,0.5242060423,0.0167190544,0.0425756946,0.0033606046,0.0000000000,0.0000000000,0.5426139235,0.5471712947,0.0000000000,0.0000000000,0.0676627979,0.0722511858,0.4694111049,0.5353709459,0.0178471599,0.0011842900,0.0884076133,0.1070810556,0.1107787862,0.1126808897,0.6253092289,0.5818412304,0.5706214905,0.5790011883,0.9069493413,0.9069948792,0.0142754419,0.0000000000,0.0000000000,0.0000000000,0.4164760411,0.5078223944,0.7528918386,0.7832143903,0.0000000000,0.1558209956,0.2461996377,0.0167599320,0.0540320016,0.0236356780,0.0040967558,0.0480226167,0.0236397050,0.0052950536
20:09:54:29.964,61,0.8630447984,0.0371412076,0.0865041316,0.0000000000,0.0000000000,0.8507230878,0.0000000000,0.8698711991,0.0376536064,0.0000000000,0.0642051622,0.0000000000,0.8516467810,0.0000000000,0.2074009925,0.0000000000,0.0592034683,0.5241559148,0.0167828649,0.0424462743,0.0033246486,0.0000000000,0.0000000000,0.5214166045,0.5275031924,0.0000000000,0.0000000000,0.0676009282,0.0722986236,0.4687224030,0.5352103710,0.0178208482,0.0011475304,0.0887655690,0.1074824855,0.1109874472,0.1129577458,0.6201133728,0.5719348788,0.5630668402,0.5746810436,0.9063879251,0.9064434171,0.0140989851,0.0000000000,0.0000000000,0.0000000000,0.4132672846,0.5086148977,0.7523993254,0.7837077975,0.0000000000,0.1549944282,0.2458435297,0.0164653771,0.0537274852,0.0208551958,0.0039623310,0.0476670004,0.0208593570,0.0049734008
20:09:54:31.964,61,0.7810193896,0.0346076675,0.0825910419,0.0000000000,0.0000000000,0.8519254923,0.0000000000,0.8248571754,0.0350878313,0.0000000000,0.0606007613,0.0000000000,0.8528763056,0.0000000000,0.2075531632,0.0000000000,0.0608309135,0.5239626765,0.0168552641,0.0425351746,0.0033299841,0.0000000000,0.0000000000,0.5109403133,0.5175950527,0.0000000000,0.0000000000,0.0672529638,0.0720982775,0.4656501412,0.5349722505,0.0178205986,0.0010920014,0.0891716555,0.1080126986,0.1109605804,0.1130043790,0.6179095507,0.5686675310,0.5605241060,0.5732631087,0.9046217799,0.9047328830,0.0139814960,0.0000000000,0.0000000000,0.0000000000,0.4072672129,0.5085876584,0.7470269799,0.7836049795,0.0000000000,0.1534338146,0.2465383708,0.0170054119,0.0515367202,0.0194302127,0.0037354520,0.0455184393,0.0194344558,0.0046566450
20:09:54:33.964,61,0.7599128485,0.0330345184,0.0774672553,0.0000000000,0.0000000000,0.8526508212,0.0000000000,0.8117023110,0.0334813185,0.0000000000,0.0559247844,0.0000000000,0.8536167145,0.0000000000,0.2077119350,0.0000000000,0.0612879731,0.5236842036,0.0169532802,0.0426889136,0.0033698557,0.0000000000,0.0000000000,0.5064549446,0.5130947828,0.0000000000,0.0000000000,0.0669015795,0.0718599558,0.4645741880,0.5348120332,0.0178657547,0.0010464428,0.0895987079,0.1085204482,0.1107638180,0.1128564999,0.6165493727,0.5669339895,0.5590283275,0.5720918179,0.9036365747,0.9037637711,0.0139059788,0.0000000000,0.0000000000,0.0000000000,0.4050613642,0.5058210492,0.7437791824,0.7821787000,0.0000000000,0.1513029933,0.2477375716,0.0172520243,0.0486913249,0.0185343474,0.0034828573,0.0426966958,0.0185386278,0.0043476657
20:09:54:35.965,61,0.7458887696,0.0328879580,0.0735078454,0.0000000000,0.0000000000,0.8531713486,0.0000000000,0.7995124459,0.0333141200,0.0000000000,0.0522525422,0.0000000000,0.8541461825,0.0000000000,0.2079337388,0.0000000000,0.0615067482,0.5231002569,0.0170291103,0.0429823175,0.0034262508,0.0000000000,0.0000000000,0.5038325191,0.5095970035,0.0000000000,0.0000000000,0.0664283931,0.0714782923,0.4639356732,0.5346798301,0.0178972874,0.0009899222,0.0900170952,0.1090972051,0.1104506031,0.1125615910,0.6157035828,0.5662649870,0.5585795641,0.5716400743,0.9028203487,0.9029561877,0.0138214789,0.0000000000,0.0000000000,0.0000000000,0.4038522840,0.5047342181,0.7399115562,0.7797446847,0.0000000000,0.1498895884,0.2494510412,0.0185581651,0.0464549437,0.0184362307,0.0033073081,0.0405114703,0.0184405707,0.0041701980
20:09:54:37.966,61,0.7604663968,0.0327980146,0.0720280111,0.0000000000,0.0000000000,0.8537386656,0.0000000000,0.8010891676,0.0332163088,0.0000000000,0.0508941561,0.0000000000,0.8547276258,0.0000000000,0.2080193013,0.0000000000,0.0614736266,0.5224450827,0.0170729477,0.0432060547,0.0034801681,0.0000000000,0.0000000000,0.5021949410,0.5076489449,0.0000000000,0.0000000000,0.0659962296,0.0711525679,0.4635826051,0.5346098542,0.0178958774,0.0009218100,0.0903056413,0.1095763296,0.1101899669,0.1123106703,0.6153417826,0.5661555529,0.5584232211,0.5714388490,0.9021279812,0.9022704959,0.0137195857,0.0000000000,0.0000000000,0.0000000000,0.4029335678,0.5041961670,0.7363786101,0.7784368992,0.0000000000,0.1493581682,0.2503404021,0.0202025082,0.0456277393,0.0183801800,0.0032418673,0.0396948718,0.0183845125,0.0041020941
20:09:54:39.966,61,0.7570421100,0.0321074389,0.0702039003,0.0000000000,0.0000000000,0.8540503383,0.0000000000,0.8002375960,0.0325136222,0.0000000000,0.0491944440,0.0000000000,0.8550512195,0.0000000000,0.2081447095,0.0000000000,0.0613956451,0.5220059156,0.0170936007,0.0433762632,0.0035081073,0.0000000000,0.0000000000,0.5035138130,0.5072224140,0.0000000000,0.0000000000,0.0656332150,0.0708823279,0.4633151293,0.5345280766,0.0179033075,0.0008556059,0.0906090513,0.1100560054,0.1099064797,0.1120477542,0.6152758002,0.5663581491,0.5586700439,0.5713863373,0.9016180038,0.9017645121,0.0136459954,0.0000000000,0.0000000000,0.0000000000,0.4024248719,0.5037434101,0.7347362638,0.7775182724,0.0000000000,0.1485094875,0.2506185472,0.0215102974,0.0445934013,0.0179893970,0.0031505045,0.0386906527,0.0179937743,0.0039875149
20:09:54:41.966,61,0.7562569976,0.0310253557,0.0732224062,0.0000000000,0.0000000000,0.8542292714,0.0000000000,0.8001519442,0.0314419940,0.0000000000,0.0519877300,0.0000000000,0.8552494049,0.0000000000,0.2083732784,0.0000000000,0.0612003431,0.5214926600,0.0170668494,0.0435007997,0.0035154081,0.0000000000,0.0000000000,0.5062036514,0.5096561909,0.0000000000,0.0000000000,0.0652064905,0.0705677345,0.4622257948,0.5339939594,0.0178935938,0.0007863544,0.0907953903,0.1104569584,0.1096212566,0.1117943078,0.6154437661,0.5668317080,0.5591266155,0.5716498494,0.9003260136,0.9004964232,0.0135937650,0.0000000000,0.0000000000,0.0000000000,0.4018611610,0.5035303235,0.7334749103,0.7767639160,0.0000000000,0.1482359469,0.2504774928,0.0229414124,0.0462961681,0.0174011141,0.0032621180,0.0403615423,0.0174054839,0.0040574269
20:09:54:43.966,61,0.7284048200,0.0294091366,0.0734726265,0.0000000000,0.0000000000,0.8542103171,0.0000000000,0.7996615171,0.0298200138,0.0000000000,0.0521954410,0.0000000000,0.8552564383,0.0000000000,0.2086745203,0.0000000000,0.0609723888,0.5206863284,0.0170467440,0.0436717868,0.0035244429,0.0000000000,0.0000000000,0.5070906878,0.5103622079,0.0000000000,0.0000000000,0.0647574067,0.0702188835,0.4597017467,0.5317266583,0.0178825576,0.0007316214,0.0909787863,0.1108546257,0.1093485355,0.1115822196,0.6155207157,0.5671904683,0.5595833063,0.5718819499,0.8990947008,0.8992856145,0.0135470452,0.0000000000,0.0000000000,0.0000000000,0.4014306962,0.5034629703,0.7320969105,0.7760555148,0.0000000000,0.1472894996,0.2503224015,0.0236113463,0.0464248359,0.0165049583,0.0032432401,0.0405062623,0.0165093951,0.0039805928
20:09:54:45.966,61,0.7778661251,0.0378740020,0.0730838478,0.0000000000,0.0000000000,0.8502014279,0.0000000000,0.7980754972,0.0383199453,0.0000000000,0.0517380200,0.0000000000,0.8511184454,0.0000000000,0.2083902806,0.0000000000,0.0607760027,0.5123302937,0.0170646813,0.0439491980,0.0036088666,0.0000000000,0.0000000000,0.5088738799,0.5105327964,0.0000000000,0.0000000000,0.0643094257,0.0696829408,0.4588381946,0.5296825171,0.0179676022,0.0007013744,0.0911810398,0.1110346913,0.1089125127,0.1111228839,0.6154230237,0.5690453053,0.5635980368,0.5719097257,0.8987444639,0.8989327550,0.0135853468,0.0000000000,0.0000000000,0.0000000000,0.4079782665,0.4903411269,0.7339349985,0.7728647590,0.0000000000,0.1453724205,0.2500921488,0.0233161002,0.0461347476,0.0212021768,0.0033703148,0.0402563848,0.0212064125,0.0044210125
20:09:54:47.967,61,0.7915670872,0.0493338406,0.0771498904,0.0000000000,0.0000000000,0.8396280408,0.0000000000,0.7980098724,0.0498529710,0.0000000000,0.0553045198,0.0000000000,0.8403969407,0.0000000000,0.2060979158,0.0000000000,0.0607552603,0.4835592508,0.0170709677,0.0441936515,0.0037550095,0.0000000000,0.0000000000,0.5153335333,0.5107465982,0.0000000000,0.0000000000,0.0638434365,0.0690378919,0.4547747076,0.5193804502,0.0180976968,0.0006774632,0.0911113024,0.1108739004,0.1080908924,0.1098452955,0.6151708364,0.5703251362,0.5649979115,0.5711222291,0.8981317878,0.8983118534,0.0136679113,0.0000000000,0.0000000000,0.0000000000,0.4205302000,0.4865548313,0.7339209914,0.7524413466,0.0000000000,0.1439629793,0.2504825592,0.0234153122,0.0482886806,0.0275825188,0.0037583420,0.0424483307,0.0275864564,0.0052334243
20:09:54:49.967,61,0.7824843526,0.0473944992,0.0782350749,0.0000000000,0.0000000000,0.8241610527,0.0000000000,0.7836142182,0.0479109399,0.0000000000,0.0563304909,0.0000000000,0.8249789476,0.0000000000,0.2051314265,0.0000000000,0.0608024299,0.4642971754,0.0170356147,0.0445792116,0.0039507328,0.0000000000,0.0000000000,0.5314874053,0.5153968930,0.0000000000,0.0000000000,0.0631275624,0.0671847612,0.4363240600,0.4984779656,0.0182124171,0.0006458106,0.0907168686,0.1104589030,0.1041121110,0.1054311246,0.6146044731,0.5712969303,0.5656210184,0.5681164861,0.8878338933,0.8878886104,0.0139546869,0.0000000000,0.0000000000,0.0000000000,0.4287444949,0.4847563803,0.7081996202,0.7148004770,0.0000000000,0.1439629793,0.2504825592,0.0234153122,0.0489162393,0.0265109017,0.0037754294,0.0430561639,0.0265148692,0.0051777293
20:09:54:51.967,61,0.6846020818,0.0537800454,0.0923297703,0.0000000000,0.0000000000,0.7839841843,0.0000000000,0.6862797737,0.0544084497,0.0000000000,0.0689568371,0.0000000000,0.7850170135,0.0000000000,0.2039652318,0.0000000000,0.0609954521,0.3952915668,0.0168640129,0.0453671776,0.0042658714,0.0000000000,0.0000000000,0.5551247001,0.5320383906,0.0000000000,0.0000000000,0.0596367307,0.0621892400,0.3818405867,0.4420587122,0.0181597117,0.0005555213,0.0814346671,0.1044632196,0.0872084275,0.0888269767,0.6104650497,0.5721173286,0.5654678941,0.5586919785,0.8318433166,0.8318596482,0.0144512933,0.0000000000,0.0000000000,0.0000000000,0.4317273498,0.4822090566,0.6059848666,0.6108991504,0.0000000000,0.1397332400,0.2591615915,0.0208786298,0.0565883070,0.0301283821,0.0045812177,0.0507991798,0.0301322900,0.0062263464
20:09:54:53.967,61,0.3110173047,0.0116467988,0.0823719576,0.0000000000,0.0000000000,0.6937538385,0.0000000000,0.3112138510,0.0120193716,0.0000000000,0.0596136004,0.0000000000,0.6946270466,0.0000000000,0.2014600188,0.0000000000,0.0615136884,0.3505490124,0.0164607298,0.0504799634,0.0046100314,0.0000000000,0.0000000000,0.5635940433,0.5372214317,0.0000000000,0.0000000000,0.0582323857,0.0603035428,0.3203217685,0.3728195429,0.0178628862,0.0004847024,0.0568610542,0.0852198303,0.0686632693,0.0695930645,0.5836340189,0.5720474124,0.5117447972,0.4971004128,0.7037515640,0.7037562132,0.0161257796,0.0000000000,0.0000000000,0.0000000000,0.3955140114,0.4122739136,0.4171198606,0.4193554223,0.0000000000,0.1349675059,0.2643650174,0.0193368122,0.0509686694,0.0066765696,0.0032254239,0.0454905219,0.0066819899,0.0033422932
20:09:54:55.968,61,0.2027338892,0.0000000000,0.0610096827,0.0000000000,0.0000000000,0.5520614982,0.0000000000,0.2026757151,0.0000000000,0.0000000000,0.0397025645,0.0000000000,0.5526477695,0.0000000000,0.1696832478,0.0000000000,0.0627602190,0.2788950205,0.0159473587,0.0583605431,0.0048128637,0.0000000000,0.0000000000,0.5407216549,0.5241010189,0.0000000000,0.0000000000,0.0576737225,0.0594976097,0.2832867205,0.3246093392,0.0175506379,0.0004727806,0.0496011488,0.0786401406,0.0606063306,0.0605227798,0.5087413192,0.5079004169,0.4170399010,0.4140397310,0.5624879003,0.5625027418,0.0168492235,0.0000000000,0.0000000000,0.0000000000,0.3276913464,0.3355576396,0.2961079478,0.3157750964,0.0000000000,0.1315803081,0.2658641040,0.0192680322,0.0388552323,-0.0107247531,0.0020129238,0.0337756537,-0.0107181221,0.0009976900
